vin,car_make,car_year,car_color,value,state
1FTSW3B53AE737017,GMC,2009,Pink,51855.83,Texas
2C3CDXCT9EH138336,Toyota,1997,Turquoise,61664.20,Florida
1FTEX1E84AF725490,Dodge,2004,Mauv,46284.15,South Carolina
1FMEU6EE9AU296348,Mercury,1995,Mauv,73407.45,Nevada
1FTEX1EW4AK444196,Hyundai,1999,Fuscia,39422.56,New York
WBSPM9C50AE608127,Lamborghini,2003,Blue,76123.93,Colorado
1FAHP3ENXAW569852,Buick,1985,Violet,23813.87,Virginia
JTJBM7FXXA5347931,Mazda,1993,Mauv,29540.68,Wisconsin
5N1BA0NE5FN538355,Ford,1992,Red,64412.39,Florida
WBANA53575C195508,Nissan,1995,Red,59070.68,North Carolina
JM1BL1H32A1505604,Suzuki,2005,Blue,40422.57,Colorado
WAUDN74F58N300865,Chevrolet,1997,Goldenrod,46269.76,Pennsylvania
JTHBL5EF2F5291086,Hummer,2008,Aquamarine,74451.11,Nevada
WVGAV7AX9BW787472,Nissan,2008,Teal,79403.67,Nevada
3C4PDCEGXCT619254,Chevrolet,2012,Purple,67083.36,Illinois
WBSBR93412E244434,Ford,1985,Violet,52307.90,Texas
WBAFZ9C58CC157996,Mitsubishi,1999,Khaki,55793.63,Massachusetts
KNADN5A36F6188924,Kia,2009,Indigo,41741.07,Idaho
WAUR2AFD6DN580815,Chevrolet,1979,Crimson,73072.59,Mississippi
WP0AA2A96DS258186,Mercedes-Benz,2012,Teal,20732.21,Missouri
1FTEX1CV4AF814890,Toyota,1997,Mauv,79020.31,New York
WAUKFAFL5DN491718,Mazda,1994,Red,48628.43,Texas
KMHDB8AE8BU249691,Dodge,1998,Pink,55207.03,North Carolina
WA1VMBFE6DD425238,Mazda,1990,Indigo,77954.46,Michigan
2G61R5S33D9835474,Hummer,2007,Green,42215.08,West Virginia
2C4RDGEG3FR440240,Toyota,1992,Aquamarine,47038.05,Texas
5TDDK3DC4FS966259,Mercedes-Benz,1987,Red,43429.94,Missouri
JN8AS5MT3DW097444,Ford,1985,Orange,77706.77,Arizona
1G6DA8EYXB0877855,Toyota,1996,Orange,68460.31,Michigan
1G6AW5SX2F0723080,Lexus,2001,Puce,60993.42,Virginia
3GYEK63N12G906693,Dodge,2012,Teal,45798.49,Connecticut
WAUEF78E18A837372,Porsche,1986,Orange,32660.62,New York
JH4CL96934C696399,Chrysler,2008,Goldenrod,24378.56,Missouri
1G6DF5E52D0955974,Volkswagen,1997,Turquoise,26210.66,Minnesota
JTDBT4K33A1925706,Volkswagen,1998,Violet,26086.10,Virginia
JN8AE2KPXE9319084,Saturn,1996,Orange,74545.34,California
1YVHZ8BH2D5463626,Chevrolet,2001,Orange,49820.98,Colorado
WBAEV33423P153611,GMC,1998,Aquamarine,71816.02,Texas
1GD01XEG4FZ672302,Land Rover,2012,Crimson,23657.32,Nebraska
2FMGK5B88DB881231,Alfa Romeo,1994,Maroon,39526.96,Illinois
1G4HP52K45U405851,Infiniti,2004,Crimson,40821.51,Georgia
WBAWL13588P806988,Chevrolet,1963,Aquamarine,36811.76,Minnesota
WBAPH53599A600497,Jaguar,2001,Puce,59870.48,Kentucky
1FTEW1C81AF525317,Mercedes-Benz,2003,Indigo,51220.46,Florida
WA1CMAFE4CD477158,Acura,2000,Blue,78797.29,Georgia
WAUEFBFL6EN406499,Jaguar,2008,Turquoise,55012.58,Georgia
WAUGVAFR1BA595477,Subaru,1997,Orange,55788.51,District of Columbia
5FRYD4H22GB231934,Chevrolet,1998,Pink,20446.26,Michigan
JN1CV6EK7FM648158,Dodge,2008,Red,43201.00,Florida
5N1AN0NW1DN022130,Mazda,2009,Purple,67894.25,Idaho
5NPET4AC8AH163304,GMC,2012,Red,28887.57,Ohio
WBAKC6C58AC809382,Dodge,2004,Mauv,46417.28,Georgia
WP0CA2A85FS157174,Lincoln,2007,Red,55743.97,California
JTJYWRBZ6F2696388,Lexus,2010,Yellow,55898.98,New Jersey
WDDPK4HA8DF741891,Audi,1986,Crimson,64841.06,Tennessee
WBAET37485N221876,Mitsubishi,1985,Blue,59119.69,Ohio
5UXZV4C55D0931945,Hyundai,2010,Pink,65160.61,California
WBAYP9C55DD794371,Ford,2002,Teal,42595.47,Maryland
WA1VGAFP4EA881311,Volvo,2003,Puce,70287.48,California
1C4RJEAG9FC543450,Mitsubishi,2012,Goldenrod,79949.32,Louisiana
WAUEFBFL8DN416708,Toyota,2007,Aquamarine,67351.94,Pennsylvania
1G6DA67V190497482,Volvo,2011,Purple,68191.20,Pennsylvania
4USCN534X2L026434,Honda,2006,Green,70268.50,Missouri
WAUMF98P06A972025,Porsche,1990,Maroon,46718.90,Texas
JTDKN3DU9F0944753,GMC,1999,Turquoise,66656.34,Louisiana
SCBZK25E23C443483,Ford,1987,Orange,27874.90,Florida
WA1LGBFE9BD681143,Volkswagen,1994,Yellow,30652.14,New Jersey
KNAFU5A28C5435686,GMC,2002,Aquamarine,43559.78,Florida
JTDKTUD3XED724578,Eagle,1992,Aquamarine,51337.07,Texas
YV4952CT3E1734236,Land Rover,2010,Indigo,79177.31,Texas
WAUKFAFLXBA568264,Land Rover,1991,Crimson,38353.86,Colorado
WA1AY94L89D373650,Dodge,1992,Crimson,60250.84,Florida
WBAVA37577N969519,Toyota,2009,Violet,44907.20,Illinois
5J8TB4H33GL723705,Ford,2004,Teal,30146.24,Massachusetts
WAUDV74F89N418295,Cadillac,2006,Mauv,33868.90,Texas
JN1CV6EK0FM024346,Porsche,1994,Green,41689.26,Kentucky
1GYFC532X9R299642,GMC,1998,Green,42600.54,Texas
3N1CN7AP8DL360311,Land Rover,2008,Indigo,30635.15,Kentucky
1GD312CG1EF958904,Hyundai,1996,Purple,49943.85,North Carolina
JM3TB2MA7A0535258,Lotus,1999,Purple,70927.23,New York
WA1BV94L67D211655,Hyundai,2007,Aquamarine,64142.67,Colorado
5FRYD3H99GB414321,Ford,2010,Pink,24896.98,Florida
WBALL5C52DJ779701,Mercury,2001,Purple,57403.89,Ohio
WAUGGBFC9CN706203,Toyota,2007,Indigo,32260.18,Washington
1G6YV36A065386259,Chevrolet,1999,Violet,73201.24,Georgia
WBA3B3C51FF755886,Audi,1993,Goldenrod,43181.50,North Carolina
3D73M3CL1AG026912,BMW,1997,Aquamarine,37591.39,Ohio
3D7TP2CT6AG324163,Mitsubishi,2006,Aquamarine,54350.47,Florida
1G4GB5GG0AF372828,Ferrari,2010,Red,79640.79,Florida
WBACN33481L628724,Porsche,1988,Purple,69649.15,District of Columbia
3VWKP7AJ2EM531903,Lexus,2006,Green,36471.39,Kansas
WA1EY94L67D203236,Jaguar,2007,Khaki,59355.84,Pennsylvania
2G4WY55J911477710,BMW,2005,Purple,74308.37,Texas
JH4DC53803S281294,Volvo,2007,Pink,72573.74,New York
JN1CV6EK3CM633457,Volvo,2012,Fuscia,53067.13,California
WAUAFAFLXBN455239,Dodge,2009,Yellow,63143.70,California
WAURV78T59A461778,Audi,2011,Goldenrod,39765.64,Ohio
1GTPCTEX7AZ562407,Eagle,1991,Khaki,58265.25,Texas
SCFFDABMXEG706686,Mercedes-Benz,2001,Blue,39713.72,Ohio
WA1EV94L57D494661,Ford,2006,Green,35242.87,Connecticut
WDDUG7GB5FA166942,Dodge,1995,Orange,26046.29,Indiana
2G61L5S32F9530794,Bentley,2005,Turquoise,39216.59,Texas
1GYS3KEFXER266020,Oldsmobile,2001,Maroon,51982.67,Maryland
1N6AF0LX7EN420082,Volkswagen,1990,Red,26566.02,New York
WAUDH74F36N892013,Scion,2005,Green,29932.33,Louisiana
WVGAV7AX3FW240753,Ford,2006,Violet,64475.59,Kansas
1G6DK1E33D0364118,Volvo,2001,Puce,49759.22,New York
3N1CE2CP9FL003335,Dodge,1997,Yellow,52184.65,Colorado
1G4GC5GR1DF087946,Volkswagen,2009,Blue,55301.86,Montana
2T1BURHEXFC047908,Chevrolet,2010,Yellow,64093.78,Florida
1FTSW2A55AE481426,Kia,2004,Red,33510.10,Florida
WAU32AFD5FN434818,Toyota,2001,Purple,36148.83,Alabama
WAULC68E62A284722,Porsche,2008,Violet,54201.05,Ohio
KMHHU6KJ3FU697869,Ford,2006,Indigo,52764.99,Ohio
2C3CDXJG5CH156450,Mitsubishi,2004,Crimson,79121.48,Louisiana
2C4RVAAG9CR319367,Hyundai,2009,Green,27765.37,New York
1FMCU0F74FU615344,Oldsmobile,2002,Blue,76744.34,Texas
1N6BF0KL4FN556058,Scion,2005,Green,27522.02,Texas
2C3CDYBT4EH996062,Saturn,2008,Teal,24548.24,Ohio
1N6AA0EC0DN395310,Toyota,1993,Goldenrod,31374.03,Nevada
WAUML44E16N300838,Chevrolet,2011,Turquoise,36249.86,Ohio
2C3CDZBT4FH588426,Ford,2008,Turquoise,21815.98,Florida
WBAHL03556D801104,Mitsubishi,2001,Turquoise,26880.57,Ohio
1FMJK1F58AE020548,Ford,2007,Goldenrod,58953.77,Minnesota
2T1KU4EE0BC494085,Audi,1992,Aquamarine,33797.73,Alabama
1GYS3KEFXER557780,Hyundai,1996,Blue,56952.41,Pennsylvania
3N1AB7AP0FL860403,Toyota,1996,Indigo,38898.49,Florida
5TFAW5F15EX344650,Mercedes-Benz,2009,Violet,65018.46,New York
SALAC2D48BA004307,Mercedes-Benz,2001,Crimson,24566.11,Alabama
4USBT33524L903998,Mitsubishi,2000,Red,69821.55,Texas
5TDBW5G19BS222944,Toyota,2007,Violet,65751.90,Florida
5J8TB2H53CA082633,BMW,2009,Red,56315.91,Georgia
3FADP4AJ1EM700650,Peugeot,2006,Fuscia,38882.35,Illinois
JN1AZ4EH0FM308998,Dodge,1995,Aquamarine,58621.87,Pennsylvania
SCFHDDAJ7CA800946,Toyota,2010,Green,64072.84,Illinois
WAUXL68E54A980458,Volvo,1997,Turquoise,29469.48,Missouri
1N4AL3AP9EC603632,Dodge,1993,Crimson,36644.27,Nevada
KMHGH4JF7BU972445,Volvo,2001,Purple,21042.76,Hawaii
WAUHFAFL7BA901031,Mazda,1990,Purple,78742.14,Massachusetts
3GYFNBE31FS099983,Mitsubishi,1991,Indigo,55088.63,Virginia
JH4CU2E66AC672718,Mercury,1994,Teal,29964.11,Missouri
1G6EC12962B925438,Ford,2005,Goldenrod,62839.40,Alabama
1FAHP3FN4AW230745,Cadillac,2009,Indigo,47804.06,Texas
5GADV33L75D101516,Suzuki,2002,Red,64552.77,California
WAUGVAFR2CA908862,Mitsubishi,2008,Orange,77542.72,Tennessee
3D73Y3HL6BG986399,Oldsmobile,1993,Crimson,41714.14,Texas
JTDZN3EU5FJ167043,GMC,2005,Blue,33536.67,California
TRURD38J691367850,Chevrolet,1997,Mauv,29402.02,Georgia
SCFAB02A47G577945,Volkswagen,1991,Fuscia,48480.30,Virginia
5UXKR6C50F0056715,GMC,1992,Blue,46881.85,Louisiana
JTEBU5JR4F5849515,Volkswagen,2006,Blue,37985.80,California
3C4PDCBB7DT092364,Mitsubishi,2003,Mauv,67531.57,New York
2C3CCARG2EH094822,Mazda,1995,Goldenrod,48067.10,Florida
1N6AA0EC3FN449086,Acura,1992,Puce,67265.84,Tennessee
2B3CK9CV7AH071388,GMC,2006,Mauv,30091.76,Nevada
JN8AZ2NC4C9307166,Mazda,1989,Khaki,44579.81,Florida
WA1VMAFE7AD651388,BMW,2012,Purple,76305.86,California
1GTN1TEH1FZ934580,Acura,2005,Khaki,26064.05,Texas
5N1BA0NE8FN448598,GMC,2001,Teal,58255.30,Alabama
4T1BF1FK1EU072259,Mazda,1989,Blue,44478.73,New York
WAUGL78E96A369440,Mazda,2008,Turquoise,77623.93,Michigan
WA1DGBFE0FD900369,Mercedes-Benz,2000,Turquoise,46640.44,Nebraska
2HNYD18834H042133,Ford,1998,Fuscia,63903.96,Illinois
1G4GA5EC6BF620584,Mercury,1970,Mauv,65348.83,Texas
WA1WGBFP7EA309059,Ford,2004,Green,35964.12,Arkansas
WAUNF98P48A769114,BMW,2008,Aquamarine,64605.80,California
WAUFEBFM2CA681131,Nissan,1995,Aquamarine,55572.81,Florida
1G6YX36D775388984,Scion,2006,Pink,24910.37,Georgia
WAUAT48HX3K992621,Jaguar,2002,Blue,44100.74,New York
WBALW7C58CD522378,Volvo,2010,Orange,25647.62,Wyoming
WAUDFAFCXFN839573,Volvo,1998,Goldenrod,64648.27,California
1FT7W2A61EE351499,Subaru,1986,Crimson,47620.58,Hawaii
WA1EV94L37D491354,Mitsubishi,1995,Mauv,57105.53,Alabama
WBAVL1C52EV654242,Subaru,1996,Maroon,75334.55,California
WAUJFAFH0EN671861,GMC,2011,Puce,25565.47,Florida
1N4AL2EP9DC867341,Chevrolet,1992,Mauv,49750.99,New York
19UUA9F70EA657603,Lexus,2004,Fuscia,45931.91,Tennessee
WAURD68D12A576647,Dodge,1995,Green,54347.44,Michigan
1J4RR4GG6BC042739,Mitsubishi,1997,Mauv,41404.48,California
3D4PG9FGXBT689380,Dodge,1999,Khaki,75381.99,Nevada
SAJWA1EK0EM697355,Pontiac,2005,Maroon,33416.66,Mississippi
1G4GA5GC2BF858834,Ford,1995,Pink,35375.10,Florida
WBAWL7C55AP014113,Cadillac,2001,Crimson,22848.70,Alaska
2C4RDGEG5ER753983,Morgan,2009,Crimson,63653.53,New York
5XYKT3A15CG431750,Pontiac,2005,Orange,72544.06,California
3D7TT2CT4AG299095,Chrysler,1994,Orange,55260.14,California
1FA6P0G77F5763966,Dodge,2002,Aquamarine,68219.99,Virginia
JA4AS3AW0DU122174,Audi,2009,Crimson,34824.64,Wyoming
WBA3B5G50DN540928,Mitsubishi,2009,Purple,55887.54,New York
WDDHF8JB5DA777098,Buick,1991,Mauv,63129.11,Alabama
WBA6A0C59FG706184,Buick,1989,Puce,71295.23,Nevada
WAUUL58E75A988107,Ford,2012,Goldenrod,35103.94,Alabama
KMHCM3AC1BU295094,Buick,2009,Green,52195.47,Minnesota
WA1TFAFL5EA340226,BMW,2012,Fuscia,49093.17,Georgia
SCBBR93WX8C997802,GMC,2012,Puce,30474.28,Delaware
1GYFC53239R492134,Dodge,2009,Puce,75342.83,California
WAUGU54D71N888888,Chevrolet,2005,Orange,53977.27,Indiana
WA1LMBFE6CD402287,Hyundai,2004,Yellow,29039.09,New York
WAUVC58E34A369040,Audi,1995,Blue,62108.90,Louisiana
WAULH64B81N130887,Cadillac,1993,Puce,74246.16,Minnesota
JTDKN3DU4F0295962,Lexus,2012,Maroon,61581.42,Utah
WAUYGBFC7DN029853,Toyota,2007,Turquoise,47820.14,Texas
2V4RW3D18AR423948,Audi,2008,Mauv,34399.81,Louisiana
WBA3B1G50EN289192,Mitsubishi,1989,Orange,70918.68,Michigan
2C3CDXGJ1FH801988,Ford,1998,Blue,71864.96,Tennessee
WAUYP54B81N715908,Lincoln,2009,Red,44485.44,Idaho
3D73Y3HL0BG135893,GMC,1997,Aquamarine,61342.04,District of Columbia
JN1CV6AP6AM672378,Mitsubishi,2004,Yellow,44314.33,Florida
WBAEH13496C981758,MINI,2011,Pink,42701.87,Kansas
5GNRNJEE7A8992353,Eagle,1995,Crimson,39801.42,Georgia
1FTEX1C80AK636588,Mazda,1994,Khaki,64482.67,Texas
1G6KD57977U427650,Mitsubishi,1994,Maroon,57483.34,Oklahoma
KNAFT4A20D5036009,Volkswagen,1997,Aquamarine,40698.66,Louisiana
WAURGAFD0DN427431,Audi,2006,Fuscia,59043.21,Massachusetts
JN8AE2KP3C9386347,Jeep,2008,Purple,43940.24,Texas
1GYS3MKJ1FR115668,Ford,2011,Red,72560.91,Virginia
1G6AZ5SX9E0966844,Volvo,2010,Green,62038.84,Texas
WAUBC48H26K039698,Chrysler,2007,Red,64706.23,Oklahoma
WBABS53431J789848,Oldsmobile,1998,Teal,49120.30,California
1GYFC23249R074339,Chevrolet,2003,Blue,29061.26,Ohio
WAUDGAFL5DA050815,Audi,1989,Indigo,37519.44,Texas
1YVHZ8AH1A5392271,Lexus,2002,Mauv,40209.94,Massachusetts
1GYS3DEF8BR554982,Audi,2011,Green,47527.73,Texas
WAUGN74FX7N187829,Mitsubishi,1999,Red,47392.70,New York
WAUHF98P78A192219,Nissan,1998,Maroon,43540.72,Florida
JHMZF1D46DS767689,Ford,1977,Orange,75056.71,Texas
4T1BK1EB2EU100244,Dodge,2008,Khaki,29021.55,Connecticut
WUARL48H66K336557,Mercedes-Benz,2007,Orange,30203.67,Georgia
SCFFDABM0EG740779,Nissan,2007,Mauv,40094.85,Texas
5UXFG83579L063957,Buick,1992,Turquoise,79931.99,Florida
1D7RB1CTXBS128157,Dodge,2012,Turquoise,37681.38,California
5N1BA0NC9FN239868,Mercury,2001,Maroon,43667.27,California
KL4CJFSB7EB417732,Pontiac,1968,Turquoise,62408.40,California
WA1CMAFP3FA862461,Chevrolet,1997,Turquoise,78880.27,Maryland
WA1MMBFE0AD380661,Acura,2004,Violet,55723.16,Pennsylvania
WAUBFCFL4CN459868,BMW,2002,Crimson,40325.91,Alaska
KNADN5A34F6361081,Mitsubishi,1996,Maroon,72702.60,Texas
WAUEH78EX7A653637,Chevrolet,2002,Orange,78107.62,Florida
WP0CA2A82DS182112,Chevrolet,2003,Blue,67695.15,Missouri
SALFR2BG0DH389549,Mercedes-Benz,2008,Pink,25820.71,Florida
JN8CS1MU7EM010734,Hyundai,2010,Yellow,73683.91,New York
19UUA9F25BA542060,BMW,2001,Khaki,76913.82,Kansas
WAUBH78E77A187409,Ford,1985,Red,78287.54,Pennsylvania
19UUA656X5A976093,Ferrari,2012,Mauv,43138.22,Pennsylvania
WAU3GAFR8EA990110,Chrysler,2003,Purple,32911.80,Missouri
WBAUN7C58BV977845,Mercury,1986,Blue,50842.62,Kentucky
WP0CA2A87FS159413,Kia,2005,Turquoise,62208.42,Alabama
W04GS5EC4B1465526,Volkswagen,2002,Orange,65370.68,California
WAUWFAFL5BA107765,Mercedes-Benz,1999,Violet,62204.22,Virginia
SCBEC9ZA1FC841526,Audi,2005,Yellow,60282.09,California
SALAB2V62EA568199,Corbin,2004,Goldenrod,33876.48,Ohio
WA1LFAFP7CA629589,Dodge,2007,Red,33388.77,Arkansas
WBAEU334X4P572441,Audi,2000,Goldenrod,42748.70,Illinois
WAUGL98E58A840207,Audi,2001,Red,77105.87,New York
1FTWW3B50AE761972,Saab,1991,Aquamarine,51023.09,Indiana
WBAUT9C59CA617980,Mercedes-Benz,2012,Pink,66891.09,Texas
5NPEB4AC3CH511340,Chevrolet,1963,Violet,20485.61,Iowa
1G6DC5E56C0983977,Maybach,2003,Fuscia,72962.96,New York
WAUEH98E27A905358,Buick,1988,Goldenrod,71216.49,California
3GYEK628X7G808796,Nissan,2011,Purple,77746.30,Illinois
KNDMG4C75B6429731,Acura,2011,Orange,62100.34,Georgia
1G4GD5GGXAF810426,Toyota,2004,Red,79689.11,Missouri
3GYFNAEY6BS280108,Mercury,2008,Khaki,49918.80,Minnesota
SCBDR33W17C900829,Isuzu,2004,Crimson,59374.04,Kansas
WAUSFBFL5AA606844,Bentley,2012,Fuscia,22565.27,Illinois
2C3CCAKG7EH280222,GMC,1993,Turquoise,46823.87,Connecticut
19XFA1E88BE380243,Kia,1996,Khaki,30580.54,Missouri
WAUET48H56K261116,Hyundai,2008,Aquamarine,20015.35,Virginia
SCFLDCFP1EG700181,Ford,2012,Crimson,68378.37,North Carolina
JN1AZ4EH0EM221620,Mercedes-Benz,2011,Fuscia,45769.93,Texas
SAJWA0EX1E8815248,Subaru,1999,Goldenrod,51667.16,Oklahoma
1YVHZ8BH1A5070454,Dodge,1992,Puce,64988.51,Ohio
WDDGF4HB4DA245030,Chrysler,2001,Violet,61594.00,California
WBAUC73569V155822,Infiniti,2010,Pink,26808.20,Wisconsin
WVGEF9BPXFD857300,Lincoln,2012,Green,63305.13,Virginia
2G4GR5GX1F9127189,Volkswagen,1992,Violet,38049.14,Georgia
SCBCR73W08C236513,Mitsubishi,2001,Teal,70853.75,New York
2HNYD18844H460216,Pontiac,2009,Crimson,64963.13,Kentucky
5N1AR1NB1CC909082,Honda,1989,Purple,65681.87,New York
1G6DC5E5XC0232820,Chrysler,1995,Teal,77609.91,New York
WAUEL94F75N788380,Toyota,2006,Teal,38577.73,California
JN8AE2KP5E9057426,Ford,1993,Red,59376.96,Illinois
3GYFNBE34CS070814,Lexus,1997,Yellow,71188.11,Texas
2HNYD28289H223818,Mercury,1994,Orange,68554.65,Texas
3VW467AT2DM641118,Mazda,2009,Goldenrod,79011.06,Alabama
3C6JD7AP1CG995747,Mercury,1991,Purple,44107.85,Oklahoma
2G61N5S31D9862796,BMW,1992,Red,70302.86,Colorado
5N1BA0ND9FN408229,Porsche,2008,Goldenrod,40957.21,Virginia
5N1AT2ML9FC743402,Suzuki,2009,Yellow,72556.55,Alabama
1GYFK56299R344150,Mercury,1967,Goldenrod,68534.33,Oregon
WAUFGAFB4BN859275,Mitsubishi,1988,Blue,50909.00,Missouri
KMHTC6AD7FU848768,GMC,2003,Crimson,46861.36,Alabama
WVWAN7AN8DE220648,Mitsubishi,1997,Yellow,74036.56,Georgia
1N6AF0KX3FN890399,Hummer,2006,Mauv,34646.72,Indiana
5N1AA0NE2EN055397,Lexus,2002,Green,51416.55,Pennsylvania
JTHBE1KS8B0965737,GMC,1997,Green,37924.14,Michigan
JM1NC2LF8F0057239,GMC,2005,Puce,27275.57,Arizona
WA1YD64B75N863243,Suzuki,2005,Crimson,68734.29,Texas
WAUDGBFLXBA808084,Honda,2012,Violet,77086.83,California
4A31K2DF1AE634699,Chrysler,2010,Puce,54461.56,District of Columbia
1GYS4NKJXFR778577,Isuzu,1993,Teal,49907.05,California
WAUAC48H76K267076,Hummer,1996,Puce,28683.41,Utah
5YMGZ0C56CL344082,Suzuki,2003,Goldenrod,60916.72,Kentucky
KNADM5A3XF6097562,Volvo,2000,Khaki,50949.12,Missouri
1GD020CG0CF149671,Kia,2008,Khaki,31177.99,Arizona
1GYS4KEF1BR393487,Mercedes-Benz,1993,Crimson,23346.69,Utah
3VW8S7ATXFM918002,Kia,2008,Maroon,73082.89,Tennessee
3VWML7AJXEM965412,Kia,2009,Turquoise,29220.49,Hawaii
1HGCP2E45AA793079,GMC,2009,Khaki,60477.65,Texas
2FMDK4GC0AB441719,Kia,2001,Aquamarine,51293.33,Connecticut
5GAKVCED3CJ487654,GMC,2003,Crimson,74816.28,Virginia
WDDHF0EB5EB478217,Lexus,2010,Khaki,53285.64,Montana
1FTWX3A59AE649864,Buick,2012,Red,75000.70,Texas
JN1CV6EK5AM190516,Buick,2004,Aquamarine,34087.82,Indiana
JTEBU5JR3F5451518,Pontiac,1990,Mauv,63485.18,Pennsylvania
1GYFK66838R298839,Mazda,2006,Goldenrod,36840.89,Florida
JTEBU4BF3CK077102,Hummer,2009,Pink,31918.92,California
WVWED7AJ3AW536269,Mercedes-Benz,2009,Mauv,67235.94,Tennessee
5J6TF1H54DL203165,Volkswagen,1989,Indigo,39059.61,North Carolina
WBAYF8C52ED261621,Mercedes-Benz,2002,Orange,50826.30,North Carolina
SCFFDAAE8AG851617,Mercedes-Benz,2012,Blue,72353.25,California
WAUMF68P16A592934,Suzuki,1996,Goldenrod,62406.15,Pennsylvania
19UUA65665A834601,Acura,2000,Fuscia,24229.29,Virginia
19XFA1E30AE929727,Dodge,2012,Green,78941.41,Nevada
2G61V5S83E9984184,GMC,1999,Purple,65371.98,Washington
KNADM5A32E6306355,Lexus,1990,Crimson,30085.05,California
5N1AR2MM4DC125537,Oldsmobile,1992,Fuscia,40960.65,Georgia
2G4GV5GVXC9290591,Dodge,2011,Aquamarine,77817.75,Ohio
WBAYB6C53ED421084,Volvo,2003,Puce,26843.03,Connecticut
1B3CB3HA4AD904905,Saturn,2000,Mauv,44908.21,Virginia
5UMDU935X7L302918,Chevrolet,2004,Orange,78398.68,Texas
SCFAB02A26G848239,Honda,2011,Purple,56096.34,Louisiana
19UUA9F50CA673361,Toyota,2008,Crimson,27948.17,New York
WBAAX13485P506370,Lincoln,1985,Pink,78188.83,Minnesota
JH4NA12621T238375,Mitsubishi,2010,Crimson,40364.02,Michigan
1HGCR6F32EA712729,Isuzu,2003,Crimson,58928.11,Hawaii
1HGCR2E30EA083109,Mercury,1996,Purple,38310.64,Washington
1GYUKBEF9AR292131,Mazda,1985,Aquamarine,70680.65,Iowa
WAUBNBFBXBN567656,Chevrolet,1993,Goldenrod,68698.24,District of Columbia
JTHBE1BL5E5880757,Chevrolet,2008,Blue,33417.88,New York
SCFAB01E59G673395,Mercury,2008,Teal,23657.58,Virginia
WA1YL54B04N854055,Subaru,2004,Crimson,33533.23,Florida
2C4JRGAG7DR010504,Ford,2008,Blue,49695.17,Minnesota
SCBBR9ZA1BC132252,Chrysler,2001,Red,75626.73,Missouri
WP0CA2A88CS556933,Infiniti,2010,Mauv,57640.46,Texas
2B3CK8CT4AH505971,Buick,1989,Blue,59181.92,New York
5TDDK3DCXFS174214,Infiniti,2011,Indigo,38062.17,New York
WAU2GAFCXDN499696,Audi,1998,Mauv,53308.44,Texas
KNDPB3A22C7415973,Toyota,2008,Yellow,22263.58,California
3GYT4LEF4BG576506,Suzuki,2003,Indigo,65470.61,Virginia
JM1NC2LF6E0920103,Nissan,1993,Blue,51144.23,Texas
3C3CFFER2DT839795,Ford,1996,Puce,29222.10,Florida
1FMJU1J53AE680563,Cadillac,2007,Crimson,75620.09,Florida
1G6AC5S3XE0292640,GMC,2003,Red,30193.17,New York
3VWPG3AG3AM732903,Cadillac,2007,Pink,38101.71,Florida
1FTWW3CY1AE293503,Ford,2002,Violet,44887.87,Texas
1D4RE5GG7BC495388,Chevrolet,2003,Purple,27237.99,Washington
2G4GV5GV4C9483898,Hyundai,1996,Teal,52477.87,Mississippi
1G4HP54KX1U612378,Isuzu,2007,Red,51258.68,Pennsylvania
1N6AF0LY2FN461908,BMW,2011,Goldenrod,34608.72,Washington
3VWPG3AG6AM923179,Porsche,2006,Yellow,61989.96,California
3D7TT2CT2AG299936,Oldsmobile,2004,Teal,66514.71,Pennsylvania
1G4GB5GG3AF762290,GMC,2006,Mauv,77245.91,California
19UUA9F2XDA412875,Audi,2008,Blue,39203.95,California
WDDLJ7DB9EA226088,Volkswagen,1967,Orange,75779.71,Oklahoma
1N6AD0CU6DN653414,Jaguar,2001,Khaki,20415.27,New Jersey
WAUEFBFL3DN535962,Mitsubishi,1986,Violet,36972.93,Wisconsin
1VWAH7A34EC744993,Audi,2008,Fuscia,47607.82,Texas
WP0CA2A87BS896881,Toyota,1996,Goldenrod,50719.10,California
5UXFA93514L081130,Pontiac,1991,Violet,37032.75,Pennsylvania
3N1BC1AP3BL137976,Mazda,1995,Orange,29363.21,Alaska
1G6DV1EP0D0593074,Mercedes-Benz,2012,Crimson,60869.19,Florida
1FTSW2A52AE554624,Pontiac,2006,Puce,26371.51,California
3D73M3CL6BG918297,Ford,2007,Blue,43722.44,California
3GYFNFE31FS951157,Mercedes-Benz,2003,Orange,40863.68,Illinois
1G4GB5GR5FF309247,GMC,2005,Orange,37461.49,Alaska
WBA6A0C52DD121235,BMW,2006,Maroon,42751.32,District of Columbia
WBAEB535X9C639967,Porsche,2007,Turquoise,40069.97,Pennsylvania
5TDBKRFH4ES522882,Chevrolet,2007,Green,29833.17,New York
1FMCU9E73AK085667,Volvo,1993,Indigo,29377.38,Ohio
WAUHF98P78A378276,GMC,2007,Yellow,28358.64,Maryland
3VW8S7AT1FM118091,Lincoln,1993,Maroon,67159.64,North Carolina
4T1BF3EK3BU201045,Mitsubishi,1993,Khaki,50904.48,Pennsylvania
JTHBP5C27A5593308,Volkswagen,2010,Turquoise,50489.51,California
1G6DG8E53D0735712,Pontiac,1989,Aquamarine,58651.46,Kansas
YV1852AR8A1172988,Mitsubishi,1989,Red,49639.44,Tennessee
